Tweet Id,Text,Username,followers,listedcount,retweeted
1239537002657320961,"Xi is killing the whole world like he's just playing Plague Inc.
#WuhanVirus #WuhanCoronavius 
#ChinaCoronaVirus #ChinaVirus https://t.co/iumMo6UYEs",tsechunmei,319,0,
1239536804438503424,Italians: Adding pineapples onto pizza is a terrorist act. #ChinaVirus #coronavirus #Italy https://t.co/vSD1TNqPxG,PandaRouxK_2022,1508,3,
1239536489123303425,"It's not corona, it's karma😶
#IndiaFightsCorona 
#CoronaKoDhona 
#COVID19india 
#ChinaVirus https://t.co/31HQYXFZli",Itssivi,113,0,
1239536361956204545,"Me: Going to office...

My Relative: Why ? You don't have work from home?

Me: We neither care nor value for anything made in China 😂

#CoronaVirus 
#ChinaVirus",KashyapKarthik,687,0,
1239536066689974276,"#WearAFuckingMask Challenge

— The Fucking Rules ⚠️ 
1/ I will #StayTheFuckHome.
2/ If I can’t, I will #WearAFuckingMask.
3/ I promise I won’t make fun of people who #WearAFuckingMask!! 

#武汉肺炎 #WuhanCoronavirus 
#ChinaVirus #中国肺炎 🇨🇳🦠🦠
#coronavirus #COVID19 https://t.co/wvdARupajU",Dystopia992,14495,0,
1239535639906775040,"While #Namaste will help prevent #ChinaVirus #CoronavirusOutbreak ,  need to inculcate standing in queue with out touching others. We have a habit of pushing people in front.",vschanna,4215,54,
1239535560416346112,"Destabalize the world @BernardKerik . It was breaking free of Globalist control, now, using MSM, it has the Western World, and its Govt cowering in fear over nothing. Is #ChinaVirus real?yes. Is it a big deal? Not according to the numbers. Why the severe overreaction? #covid19 https://t.co/nk65MyPf1s",TheDanielMarch,4755,30,
1239535106055782400,"We are suffering......Precisely because China waited until it was too late to stop!!!

#IndiaFightsCorona #ChinaVirus https://t.co/ofj6XuPZAL",Seems3r,54055,0,
1239534740023267329,"Hay que ser realistas... Para VZLA una situación como ésta, el exceso de patria + #ChinaVirus solo traerá como resultado SAQUEOS INMINENTES y la posterior hambruna masiva. #confinementtotal",VenezuelanBrah,801,11,
1239534624696487941,#CoronaVirus is #ChinaVirus https://t.co/8s2EVz9qkH,tiffitiffee,243,0,
1239534617050247172,"Agreed @dhookstead , it is a total fraud. The #ChinaVirus has been circulating  since at least November. No massive increase in deaths. Even N Italy with direct flights to WuHan, deaths are only 1600, not even close to their 100 per day from FLU. What's the endgame? #covid19 https://t.co/cr2FXTTzOu",TheDanielMarch,4755,30,
1239534349176930305,çin dünyayi virüsle sardi..kendi ülkesinden dünyaya sesleniyor..virüsten korkulacak şey yok ..hepsi çine düşman olanlarin ouydurmasi...çinin parali köpekleri böyle havluyordu hani korkulacak bir şey yoktu ? Hani virüs çinde engelenmişti dünyaya nasil siçradi? #wuhan.  #ChinaVirus https://t.co/kBzPhM5QOp,Aliyar55517183,1442,1,
1239533551797899264,Xijin Ping should be tried for crimes against humanity for allowing wet markets #ChinaVirus https://t.co/Fd3sHH29ZT,howlongisnow73,338,42,
1239533205759365120,@SportsPundette There's no cure for stupid. #ChinaVirus #coronavirus,howlongisnow73,338,42,
1239533127275409411,"@JenniferJJacobs @shiramstein It would most probably have been made in China, just like the #ChinaVirus, #WuhanVirus.",winsplit,420,9,
1239532887977820160,"कोरोना वायरस को लेकर स्वास्थ्य मंत्री टीएस सिंहदेव ने कहा-डर की नहीं परहेज की जरूरत
https://t.co/Ln8IOxofvq
@bhupeshbaghel @ChhattisgarhCMO @INCChhattisgarh @BJP4Chandigarh @TS_SinghDeo #Coronavirusdisease #Koronovirus #ChinaVirus #ChinaPneumonia #Cgnews #Thechhattisgarhpost",tcp24News,364,4,
1239532864343101441,"So Billionaire Richard Branson wants some of his virgin 'family' to take EIGHT WEEKS UNPAID leave?!
#VirginAtlantic #coronavirus #Covid19Walkout #COVID19 #COVIDー19 #CoronavirusOutbreak #China #ChinaVirus #ChineseCoronavirus #Wuhan #news #ukcoronavirus #BorisJohnson https://t.co/BCBkSBZCni",followalexcam,3161,7,
1239532738237149187,@ErikVoorhees And Bezos has done... nothing. #Amazon #ChinaVirus,howlongisnow73,338,42,
1239532604971347968,@AmbLINSongtian #Chinavirus #Chinesevirus #wuhanvirus,JEinstein6,178,3,
1239532357880672257,"@hkguy1988 Use mask, protect you and your family
#ChinaCoronaVirus 
#ChinaVirus 
#WuhanCoronavirusOutbreak",Chip77454309,115,2,
1239532341573361668,"#Coronavirus deaths pass 6,500 worldwide #ChinaVirus",howlongisnow73,338,42,
1239532008021168129,"@VivienneChow #Hongkongers have experience in 2003 #sars 

#WuhanVirus #ChinaVirus",nownownever,717,2,
1239531887498010626,"NYC to put new restrictions on bars and restaurants, close most entertainment venues
https://t.co/HTyyQCLz5C
15 Mar 2020

.. IL, Ohio, CA, NV and MA all announcing various measures ..

#CoronaVirus #WuhanVirus #COVID19 #ChinaVirus

qt-covid19-news-053 by #BorderObserver",JessePolitic650,199,12,
1239531748368809984,These are coming days and weeks are times for all of us to remain vigilant on the political front. Sunlight is critical to disinfect gratuitous government policies.  We need a careful balance and we need to address the actual causes of #ChinaVirus and how to better prepare.,RMConservative,154104,1093,
1239531740512821248,Containing #coronavirus: the lessons from #Asia https://t.co/7DZZSDsCJK via @financialtimes #HongKong #Taiwan #Singapore #COVID19 #2019nCoV #CoronavirusUpdates #CoronavirusPandemic #PublicHealth #ChinaVirus #CoronavirusOutbreak #China #SouthKorea #WHO #epidemiology,davi326,2702,911,
1239531221287350273,#China #economy suffers record blow from #coronavirus https://t.co/YR3cFutvz4 via @financialtimes #COVID19 #2019nCoV #CoronavirusUpdates #CoronavirusPandemic #PublicHealth #ChinaVirus #CoronavirusOutbreak #EconomicImpact #manufacturing,davi326,2702,911,
1239531217692889089,We should try social distancing ourselves and our businesses from China as soon as possible. #whuanvirus #chinavirus #coronavirus #hillbillylive,hillbillylive,1443,2,
1239530800548384768,"@chinaxizang86 @yuqiudiver @yjw284059898 @Jamekakaxi @tibet_online @Highkheels @ChinaObserver2 @thechinese1984 @franknewer @arthurztang @qnmlgeb #CCP always has different definition of #HumanRights, the truth is Tibetans in #OccupiedTibet has no freedom, you're spreading #CCPPropaganda, don't be fooled.

#FreeTibet #FreeHK #COVID19 #WuhanOutbreak #XiVirus #CCPVirus #ChinaVirus
#KarmaVirus #CoronaRevolution #UN #WHO #Italy https://t.co/pt9OMdZDG8",TibetPeople,14742,85,
1239530424105402370,We should try social distancing ourselves and our businesses from China as soon as possible. #whuanvirus #chinavirus #coronavirus,BrianTaylorLive,1623,11,
1239530138901118977,This is going to be a new normal with China. Congress needs to focus on how to break China's monopoly on our medical supply chain. #ChinaVirus That begins with immigration policies and in the universities https://t.co/3I8i9Vdkso,RMConservative,154104,1093,
1239528984964022272,"IAIN Malikussaleh Lhokseumawe starting Lockdown
16-29 Maret 2020

#WuhanVirus 
#ChinaVirus 
#COVID2019 https://t.co/yAID4yUhSh",IncLitia,1320,2,
1239528948821831680,European stocks plunge despite aggressive #Fed intervention https://t.co/fKpoEhRYmS via @financialtimes #stockmarkets #finance #Europe #COVID19 #2019nCoV #CoronavirusUpdates #CoronavirusPandemic #PublicHealth #ChinaVirus #CoronavirusOutbreak #EconomicImpact,davi326,2702,911,
1239528899828011008,"@DoudouLi7 @LeyleyTsai ......sanitized before any investigation can be carried out?
Think about that and you belieive that #coronavirus was #USA's fault.
#ChineseCoronavirus #WuhanCoronavius #WuhanCoronavirusOutbreak #COVID2019 #ChinaCoronaVirus #ChinaVirus #Wuhan",Hm9K8,450,0,
1239528737642811392,Coronavirus By The Numbers; It’s Not Nearly As Bad As The Press Wants You To Believe - #CoronavirusOutbreak #Coronavirus #WuhanVirus #ChinaVirus #WuhanCoronavirus  https://t.co/5upw71bhjr,derekdob,7561,113,
1239528471350480896,@cusonlo #ChinaVirus  #ChinaCoronaVirus  #WuhanVirus #WuhanCoronovirus #coronavirus https://t.co/qCghyMh4Xh,colacatlee,866,12,
1239527965911855104,"Finally! #ChinaVirus
#WuhanVirus 
Coronavirus: Germany latest country to close borders https://t.co/p6mlznFPu1",smna17,7447,60,
1239527688349478913,Credit to @cusonlo #ChinaVirus #China_is_terrorist #BoycottChina https://t.co/2tlbRhktbh,SdwHk,234,0,
1239527619122458635,Dashboard Coronavirus COVID-19 (Mobile site) https://t.co/qCju8adE7l #WuhanVirus #ChinaVirus #WuhanCoronovirus,riwired,26745,760,
1239527552890232835,#fuckchina​ #chinavirus https://t.co/WrnV6JOGHz,LaurentCanc,9,0,
1239527113851457541,@PDChina #WuhanVirus #ChinaVirus #filthy,twpolitic,47,0,
1239527069995995140,Only 14 new #coronavirus cases today in #China. Let’s look at the bright side #COVIDー19 Solo 14 nuovi contagiati oggi in Cina. È l’ora di guardare il bicchiere mezzo pieno #CoronaVirusitaly #ChinaVirus,riccardinouk,8564,41,
1239526859488071680,"'Corona time': Belgian school under fire for racist class photo
https://t.co/z5Mysf0Jo5
12 Mar 2020

#QUOTE (taken) long before there was any mentioning of the #coronavirus

Thanks @MLChristiansen 

#WuhanVirus #COVID19 #ChinaVirus

qt-covid19-news-047 by #BorderObserver https://t.co/fulabXw3FM",JessePolitic650,199,12,
1239526772464467969,"The Chinese ate a bamboo mouse and a bat and laid new Corona. And they concealed infection spread from December of the last year. They sell toilet paper&amp;mask, get large profits. The system is such that a Chinese gains all.  #coronavirus #ChinaVirus   #coronaviruschina https://t.co/MPD9l80Q5L",monarchQueenE,25,0,
1239526535888920577,"@rthk_enews Does HK Disney blame #ChinaVirus for its closure? Its loss will get bigger during the 1st quarter. 
#WuhanCoronavirus",Moonfish2020,248,0,
1239526411427295232,#China's leaders are justifying in their own minds the use of force against us and are preparing the Chinese people for that. How can their words not be dangerous? #CoronavirusPandemic #ChinaVirus #ChinaPneumonia #WuhanCoronavius #WuFlu https://t.co/KyHlt81KGS,GordonGChang,175746,1349,
1239526353080221696,@SHYGUYM0NIE @Jennife74169097 @universal_yogi @ppotdar6 @JackMa My sympathy with the Chinese people. But I would call it #chinavirus because it is the Chinese govt. that hid the news of this virus whose 1st case traced back in November and still their govt. did not do anything to stop this and let their people move across the globe.,boyzpledwell,844,2,
1239525792951848960,"#China claims to have successfully transplanted over 1000 lung surgeries onto #WuhanVirus infected patients. 

Where did they get so many donors from?

Hundreds of University Students went missing !!!!

#ChinaCoronaVirus #WuhanCoronovirus #ChinaVirus #MakeChinaPay #BoycottChina https://t.co/d2v3yHu5vM",Sootradhar,62065,333,
1239525365212684289,BBC News - #Airlines slash more flights as #coronavirus hits https://t.co/D9xflPkUXa #COVID19 #2019nCoV #CoronavirusUpdates #CoronavirusPandemic #PublicHealth #ChinaVirus #CoronavirusOutbreak #aviation #economicimpact #travel #tourism #VirginAtlantic #BritishAirways #UK,davi326,2702,911,
1239524910520827904,BBC News - #BBC to delay over-75 licence fee changes due to #Coronavirus situation https://t.co/9ACN9dlAms #COVID19 #2019nCoV #CoronavirusUpdates #CoronavirusPandemic #PublicHealth #ChinaVirus #CoronavirusOutbreak  #UK,davi326,2702,911,
1239524906372444161,@kevincarrico You underestimate the number of idiots in that virus-spreading country #WuhanCoronavius #ChinaVirus #antichinazi,HKerEverForever,49,0,
1239524581767098368,What can #China’s #economic slump teach rest of the world? https://t.co/7yUkd5TBWQ via @scmpnews #COVID19 #2019nCoV #CoronavirusUpdates #CoronavirusPandemic #PublicHealth #ChinaVirus #CoronavirusOutbreak #EconomicImpact #manufacturing #economy #supplychain,davi326,2702,911,
1239524389269504001,"Zahvaliti se Kinezima za (moguće) respiratore je kao zahvaliti se nekome što ti je zapalio gajbu, zgradu i celu ulicu i doneo flašu vode.
#ChinaVirus #COVIDー19",profa_the_ninja,364,1,
1239524344763756544,"Republic of Congo reports 1st #coronavirus case (via AP)
https://t.co/YiIJdvgBmB
15 Mar 2020

#QUOTE French and Republic of Congo citizen returned from Paris (with symptoms)

#WuhanVirus #COVID19 #ChinaVirus

qt-covid19-news-046 by #BorderObserver",JessePolitic650,199,12,
1239524211057704961,BBC News - #Coronavirus: #Cunard ends its three world cruises https://t.co/Wlin4tOD3Z #COVID19 #2019nCoV #CoronavirusUpdates #CoronavirusPandemic #PublicHealth #ChinaVirus #CoronavirusOutbreak #transport #cruiseships #UK #tourism,davi326,2702,911,
1239524191092609025,"@SHYGUYM0NIE @Jennife74169097 @universal_yogi @ppotdar6 @JackMa My bad. It's not #ChinaVirus, it is #WuhanVirus",boyzpledwell,844,2,
1239523898078756865,BBC News - #Coronavirus: In the #UK #No10 to start daily #COVID19 briefings after criticism https://t.co/SqdEdZNpZl #BorisJohnson #2019nCoV #CoronavirusUpdates #CoronavirusPandemic #PublicHealth #ChinaVirus #CoronavirusOutbreak #politics,davi326,2702,911,
1239523458096168960,BBC News - #Coronavirus: Mass gatherings could be off for up to four months in #Scotland https://t.co/1trKKKOfLu #COVID19 #2019nCoV #CoronavirusUpdates #CoronavirusPandemic #PublicHealth #ChinaVirus #CoronavirusOutbreak #UK #sport,davi326,2702,911,
1239523357550432256,"Let's help eachother
#airport #airporttaxi #ascot #bracknell #bracknelltaxi #chinavirus #chrowtorne #corona #coronavirus #covid19 #england #taxi #taxicab #taxiservice #uk #warfield
Rest assured that we at Cabscentraluk d...

https://t.co/h09g5g2mRt",CabscentralUK,47,4,
1239523270027870209,@BostonGlobe You should take your paywall down on #ChinaVirus,FredFli49693098,90,1,
1239523230727241728,"BBC News - #Coronavirus: Flexibility needed over #train firms, says Shapps https://t.co/4U3igSzpMF #UK #COVID19 #2019nCoV #CoronavirusUpdates #CoronavirusPandemic #PublicHealth #ChinaVirus #CoronavirusOutbreak #economy #transport #railways #rail",davi326,2702,911,
1239523156932558848,"Here we go, #panicbuying at #primark due any day now. #COVIDー19 #ChinaVirus",MrMochizuki,313,14,
1239522922823368704,@GOPChairwoman @realDonaldTrump And the #MSM did the same thing. Many were looking for some reason to criticize so they called it racist to call it by the name of its origin. #WuhanVirus #ChinaVirus #coronavirus,SkiTipsStiffer,135,1,
1239522899465318400,#China’s #economy suffers dramatic collapse in warning to rest of world https://t.co/BVHtLckkqJ via @scmpnews #COVID19 #2019nCoV #CoronavirusUpdates #CoronavirusPandemic #PublicHealth #ChinaVirus #CoronavirusOutbreak #economy #EconomicImpact #manufacturing #GlobalEconomy,davi326,2702,911,
1239522612918636544,"कोरोना वायरस से बचाव के लिए जितनी भी राशि लगेगी राज्य आपदा निधि से दी जाएगी : मुख्यमंत्री बघेल
https://t.co/YSGo3iiaM1
@bhupeshbaghel @ChhattisgarhCMO @INCChhattisgarh @BJP4Chandigarh  #Coronavirusdisease #ChinaCoronaVirus #ChinaVirus #ChinaPneumonia #Cgnews #Thechhattisgarhpost",tcp24News,364,4,
1239522428843438082,#Coronavirus updates: #US nears shutdown as global infections surpass #China https://t.co/7La7ffM8Vb via @scmpnews #COVID19 #2019nCoV #CoronavirusUpdates #CoronavirusPandemic #PublicHealth #ChinaVirus #CoronavirusOutbreak,davi326,2702,911,
1239522102950141954,#China takes a hard line at the border to beat #coronavirus #imports https://t.co/giRBNgUZjf via @scmpnews #COVID19 #2019nCoV #CoronavirusUpdates #CoronavirusPandemic #PublicHealth #travel #borders #ChinaVirus #CoronavirusOutbreak,davi326,2702,911,
1239521800385712129,"Coronavirus vs Ebola vs SARS, and more: A look at how the coronavirus spread compares to that of other infectious diseases https://t.co/1QCMFNCvoo

#Coronavirus #Ebola #CoronavirusOutbreak #CoronavirusPandemic #COVID19 #ChinaVirus https://t.co/ZHMGArHard",ForbesIndia,1282558,1977,
1239521799043309568,"திருவனந்தபுரத்தில் கொரோனா பாதித்த மருத்துவர் ஒருவர் எச்சரிக்கையை மீறி வெளியில் நடமாடியதால் அவர் பணியாற்றிய மருத்துவமனையில் உள்ள 30 பேரை வைரஸ் சோதனைக்கு உட்படுத்திருக்கின்றனர்.
Click &gt;https://t.co/p7YCHHHFI1
#SunNews #SunNews #corona #coronavirus #chinavirus #COVID19 #kerala",sunnewstamil,1392302,584,
1239521556801429504,"Let's help eachother
#airport #airporttaxi #ascot #bracknell #bracknelltaxi #chinavirus #chrowtorne #corona #coronavirus #covid19 #england #taxi #taxicab #taxiservice #uk #warfield
Rest assured that we at Cabscentraluk d...

https://t.co/Fyyr6Vbtcc",CabscentralUK,47,4,
1239521034455277568,"@GordonGChang Trump said ""... it started in China..."", so should be called
#WuhanVirus #WuhanCoronavirus #WuhanCoronavirusOutbreak #ChinaVirus #CCPVirus",SalonTrans,1922,4,
1239520463660834816,#wearafuckinngmask #wearmask #WuhanVirus #ChinaVirus #COVIDー19 https://t.co/m7bSf9guI0,ka_me_che,0,0,
1239520053810409474,"Verdadero nombre de la #pandemia no le lavemos la cara a los comunista chinos. De allá salió. 
 #ChinaVirus #ChinaVirus #ChinaVirus #ChinaVirus #ChinaVirus #ChinaVirus  #ChinaVirus #ChinaVirus #ChinaVirus #ChinaVirus #ChinaVirus #ChinaVirus #ChinaVirus  RT",Labendita_com,5636,2,
1239519878131810305,#wearafuckingmask #ChinaVirus #WuhanVirus #WuhanCoronavirus #COVID2019uk #Europe #Asia #China #ChinaCoronaVirus https://t.co/zPNcoacRNE,ka_me_che,0,0,
1239519087354499073,"LIES are our common enemies, it means #WuhanCoronavius , China and you. #ChinaVirus #ChinaCoronaVirus #WuhanVirus #Chinazi #WinnieHappyOrganization https://t.co/hPhoM6qfLj",Enid1018,535,5,
1239518823809789953,"⛔️ 😷  CHINA 😷  ⛔️ 

#China 
#ChinaVirus 
#ChinaLies",mouthgina,126,7,
1239518792264318976,＃CCPVIEUS #WUHANVIRUS #CHINAVIRUS https://t.co/LqPs8hU59u,MKchinafreedom,80,1,
1239517495599304704,Cluster fuck happening in MH. With highest #ChinaVirus cases. https://t.co/Cdj1Agbgis,pinakapaaNi,266,0,
1239517086205927424,"#coronapocolypse
#ChinaVirus
这是已经打定主意要死不认帐了吗？
不过这东西要制造证据的话倒是简单，只要把序列编辑一下让身强力壮的特工感染上带到背锅国就行了。

秘鲁作家宣称“病毒来自中国”，中国使馆：言论不负责任，论调荒唐恶劣",newsm2005,218,4,
1239515850719154176,"India is a wonderful country having 1.3 million people, right now, facing the economic crisis due to #coronavirus.  https://t.co/JHsJcmVJXT #WorldHealthOrganization #virus #Indiancoronavirus #COVID #ChinaVirus #health #WHO #indiavisa https://t.co/5Qqb4hlnJg",evisaindia5,312,0,
1239515776266178560,"@AFP @turkiyeyabanci Get your guard against #COVID19 with https://t.co/XwEak900vC
Stay safe...

#Wuhan #Coronavirus #CoronaOutbreak #MERS #chinavirus",virguard,1805,9,
1239515207023628288,"#China #ChinaCoronaVirus #ChinaVirus 🇨🇳

Total Cases: 80,880
New Cases: 36
Total Deaths: 3.213
New Deaths: 14
Total Recovered: 67.769
Active Cases: 9.898
Critical: 3.226

#Corona #coronavirus",koronasayaci,48,0,
1239514943164014598,"@iceiscoldbro @Jennife74169097 @universal_yogi @ppotdar6 @JackMa Stay safe bro. #ChinaVirus is spreading fast in your developed countries. Make sure to take a  ""shower"" daily and also clean up your brains. Due to you people our cities are also partially locked down.",boyzpledwell,844,2,
1239514597867974656,"Murderer : Tell me who hurt you so bad !
Victim : ......

#ChinaVirus
#ChinaCoronaVirus
#WuhanVirus
#XiJinping
#China_is_terrorist
#AntiChinazi
#HongKong

https://t.co/vJcSLNGnol",Klafmann,5369,7,
1239514299623751682,"Hay que llamar la #pandemia por su verdadero nombre, no le lavemos la cara a los comunista chinos. De allá salió. 
 #ChinaVirus #ChinaVirus #ChinaVirus #ChinaVirus #ChinaVirus #ChinaVirus  #ChinaVirus #ChinaVirus #ChinaVirus #ChinaVirus #ChinaVirus #ChinaVirus #ChinaVirus  RT",Labendita_com,5636,2,
1239513995171659778,#COVID19 #WuhanCoronavirus #Wuhan #WuhanVirus #冠状病毒 #新型冠状病毒 #武汉肺炎 #新冠肺炎 #COVID2019 #ChinaVirus #Coronavid19 #ChinaWuhan #武汉病毒 #中国病毒 #中共病毒 #CCPChina #CCPVirus #CCP #ChineseCoronavirus #coronavirususa #ChinaCoronaVirus https://t.co/pX5ROz1ddu,gere3369,593,0,
1239513942273093634,"@AbdugheniSabit #WuhanVirus #ChinaVirus #coronavirus #made in #china 
#DontTrustChina",yuenyuen71120,418,1,
1239513384384638977,"Ese es el nombre #ChinaVirus 
#ChinaVirus #ChinaVirus #ChinaVirus #ChinaVirus #ChinaVirus #ChinaVirus
#ChinaVirus #ChinaVirus 
#ChinaVirus #ChinaVirus https://t.co/TXQork5LHw",Labendita_com,5636,2,
1239513017655742465,"#China's ambassador posted this hostile tweet after the #US warned Beijing about #coronavirus disinformation. The Chinese are apparently committed to this dangerous course of action, so we should begin expelling their diplomatic personnel. #coronapocolypse #ChinaVirus #WuFlu https://t.co/KyHlt81KGS",GordonGChang,175746,1349,
1239512569473167360,"@DVATW Well said. Boycott #China and it's products @globaltimesnews.

 #ChinaCoronaVirus 
#ChinaVirus",manojbarik99,73,2,
1239512527916195840,@BernieSanders #BernieSanders #Bernieisacommunist #DemocraticDebate #DemocraticPrimary keep in mind there comrade that the #CoronavirusOutbreak #ChinaVirus originated in a #Socialist #Communist #China. Your ideology doesn't work and is not wanted in America. #HongKongProtesters,AnthonySouthpaw,4,0,
1239512434873753600,"The answer is #secureborders and #TravelBans. President @realDonaldTrump was on top of it and dirty Democrats said it was ""premature"" and wrong. #VoteDemsOut- our lives and economy depend on it!! #WuhanVirus #ChinaVirus #ItalyShutDown #nycshutdown https://t.co/jciGH0fh1c",riwired,26745,760,
1239512037253767168,@JackMa #FDA #USA quality test is MUST before sending out to hospitals. #WuhanVirus #ChinaVirus has to be serious,yuenyuen71120,418,1,
1239511997718204416,"#WuhanCoronavius  
#ChinaVirus 
This #ChinaCoronaVirus  created worldwide nuisance just bcoz of  bloody chinese ..#XiJingping ..
Its time for the world to #BoycottChina and its crapy useless products.. https://t.co/ijUSJhTMqT",mknviznxt,4,0,
1239511962662256640,"@matthewwalsh91 #chinazi
#ChinaVirus #WuhanCoronavius https://t.co/B2duiGyGKP",Balandofreedom,261,0,
1239510385322942464,"@wry5201 @WH47305428 @SolomonYue Nope, that’s a fact. Wuhan Virus is originates in CHINA.
#WuhanVirus #Chinese Coronavirus #ChinaVirus",arima_kaiser,292,0,
1239510057592782849,"Precautions for Your Workplace Coronavirus Plan: https://t.co/3wXeqpD77E

#coronavirus #CDC #chinavirus #infectiousdisease #publichealth https://t.co/FZ6twOhS4P",bizcoachinfo,7017,120,
1239509686782746627,"@smarket Chinese Exports is dangerous to World Economy!
#ChinaVirus",DeeSquare_,99,2,
1239509432205111297,"This reddit thread yet again proves all that is wrong with #NHS. And no, it's not because of the current crisis. They have always been this pathetic.

https://t.co/pRWgQVK6rg

#ChinaVirus 
#WuhanVirus 
#CoronaVirusUK https://t.co/A54xWSDJFt",winsplit,420,9,
1239508801671147521,"Well said! A battle for all of us to fight together...
#WuhanCoronavius 
#WuhanPneumonia 
#ChinaVirus https://t.co/8XYMMf6eAo",AndrewcchH,227,0,
1239508509873459200,@RealSaavedra Let us name #COVID19 as #ChinaVirus,MPS_Tweets,242,14,
1239508041935900672,"Not as bad as this guy sez, but wash your hands, cover your cough (not with your hands) and all that jazz. 80% won't know and recover from #coronavirus #ChinaVirus #WuhanVirus, but many more have died from the yearly #influenza https://t.co/aSIyOI1KQ1",riwired,26745,760,
1239507577173676032,"THL director: Number of corona cases in Finland may be 20-30 times higher than official count. #Corona #Covid19 #ChinaVirus #coronapocolypse #CoronavirusOutbreak 
https://t.co/qFg3sgdIur",LaineJoakim,92,0,
1239507270213357569,"#WuhanVirus 
#ChinaVirus 
#COVID2019 https://t.co/8oprIsNV9C",IncLitia,1320,2,
1239506772810813440,"சபரிமலை, ஷீரடி கோவில்களில் பக்தர்களுக்குத் தடை

#SabarimalaTemple #ShirdiSaibaba #SaiBabaTemple #CoronaVirus #ChinaVirus #CoronaAlert 

மேலும் படிக்க: https://t.co/XeqVbqtff0",thandoratimes,2101,0,
1239506338083999745,@Practo #COVID19 #CoronavirusOutbreak #CoronavirusPandemic #CoronavirusIndia #ChinaVirus,ForbesIndia,1282558,1977,
1239506139609305088,"@PaNurX1 @lucrepogge @Rory_Medcalf You are such a grateful person that you  would thank the person who SELLS you bandage after stabbing you 20,000+ times. #WuhanCoronavirus #WuhanVirus #ChinaVirus #ChinaCoronaVirus #COVID19",HongKongNeedU,21,0,
1239505546257911808,#coronavirus #covid19 #WuhanVirus #ChinaVirus #chinaIsAsshoe #pandemia #ChinaCoronaVirus #China_is_terrorist https://t.co/XflBgusli1,hk_isnotchina,3,0,
1239505501781712898,"Liberals / #MSM use #WuhanCoronavius  to kill typically conservative small businesses.

#LiberalismIsAMentalDisorder
#coronavirus
#ChinaVirus 

https://t.co/nFR3UFzf7N",John_Wayne1111,3201,33,
1239505156531724289,"#coronavirus #CoronavirusOutbreak #ChinaVirus 

#CCP Throws Anti-US Fake Information to Blame for Wuhan Pneumonia

嫁祸武汉肺炎罪责 中共抛撒反美假资讯

https://t.co/PJE0uSicHe",ClarifyingT,49,1,
1239504318631313408,#ChinaVirus @XHNews #coronavirus #COVID2019 https://t.co/vroDZ8bzkH,riyyatey,2845,3,
1239503772398669825,"TODAY SIGNALS 🔥

D.M TO GET MORE PREMIUM SIGNALS:- https://t.co/l2zYy8okjC

#forex #audnzd #forexnews #Airdrops #analysis #Bitcoin #ChinaVirus #Commodities #CrudeOil #DAX #investing #gold #GBPUSD @XTBUK @FOREXcom https://t.co/QI8BzDnTwF https://t.co/615YjFy8oN",KarryJames11,2075,4,
1239503268289511425,@xiaosichu #AntiCCP #chinaIsAsshoe #ChinaVirus #ChinaCoronaVirus https://t.co/UeCDSth15Y,liescost,33,0,
1239503167588622336,Disturbing.... How common are wet markets.  #coronavirus #Trump #ChinaVirus #indonesiacovid19 #Indonesia #ChinaVirus #ChinaCoronaVirus https://t.co/bkHPJIZHPj,S2KatWolves,26,0,
1239502701169217536,@RepKinzinger #WuhanVirus #ChinaCoronaVirus #ChinaVirus #CoronavirusOutbreak https://t.co/9t88qOXNbr,geegeeo_o,745,1,
1239502662086717442,"Target achived ✌️

D.M TO GET MORE PREMIUM SIGNALS:- https://t.co/l2zYy8okjC

#forex #audnzd #forexnews #Airdrops #analysis #Bitcoin #ChinaVirus #Commodities #CrudeOil #DAX #investing #gold #GBPUSD @XTBUK @FOREXcom https://t.co/QI8BzDnTwF",KarryJames11,2075,4,
1239501911729917957,@INCIndia . just chill khangress... #ChinaVirus and #italyvirus both we will be finished soon,ShivaYadrami,283,18,
1239501000505020416,"The importance of hand washing.

Show this to your kids.

Thanks to @MichaelCoudrey

#Disease #CoronaVirus #WuhanVirus #COVID19 #ChinaVirus

https://t.co/3AS5RSCPOQ",borderObserver,1660,12,
1239500789661532160,China sneezed and thenot the world caught corona virus #COVIDー19 #ChinaVirus,simplyoma,191,1,
1239500553979191298,"Governor #Cuomo &amp; 
Mayor #DeBlasio don't talk about how MANY people have died from the #flu this year already, but they order #NYCshutdown!  https://t.co/GoeVn3epSl #WuhanVirus #ChinaVirus #CoronaVirusUpdates",riwired,26745,760,
1239500097995579392,"World faces ‘similar economic shocks’ to China as global lockdowns escalate amid coronavirus, reports @fbermingham #China #china #ChinaCoronaVirus #ChinaVirus #COVIDー19 #CoronavirusOutbreak #coronavirus 
https://t.co/GlgUgTj1tv https://t.co/yNiPxCBon6",scmpeconomy,3146,108,
1239498987037577218,"西班牙為歐洲武漢肺炎近八千人確診、近三百人死亡，連總理桑切斯（Pedro Sanchez）的夫人葛梅茲（Begona Gomez）都確診！全國進入緊急狀態，封鎖十五天，禁止民眾離開家裡，除非是外出購買食物、前往接受醫護治療或工作。
#武汉肺炎
#Covid19
#ChinaVirus  https://t.co/awl4SkvLq1",globalnews_ltn,74,2,
